DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-04-25T12:00:10.000-03:00;156379491078;payment;6461.00;0.00;6500.00;0.00;-39.00;debin_transfer;2026-04-25T12:00:10.000-03:00;;;4863008.73;bank_transfer;
2026-04-25T12:01:38.000-03:00;156379862210;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:01:38.000-03:00;;;4869469.73;account_money;
2026-04-25T12:02:26.000-03:00;155620193223;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:02:26.000-03:00;;;4875930.73;account_money;
2026-04-25T12:03:43.000-03:00;156380061606;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-04-25T12:03:43.000-03:00;;;4882391.73;bank_transfer;
2026-04-25T12:06:24.000-03:00;156380546672;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:06:24.000-03:00;;;4888852.73;account_money;
2026-04-25T12:09:11.000-03:00;156380950898;payment;3479.00;0.00;3500.00;0.00;-21.00;available_money;2026-04-25T12:09:11.000-03:00;;;4892331.73;account_money;
2026-04-25T12:12:36.000-03:00;156381487754;payment;32802.00;0.00;33000.00;0.00;-198.00;debin_transfer;2026-04-25T12:12:36.000-03:00;;;4925133.73;bank_transfer;
2026-04-25T12:13:58.000-03:00;156381773084;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-04-25T12:13:58.000-03:00;;;4931594.73;bank_transfer;
2026-04-25T12:14:11.000-03:00;156381781422;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-04-25T12:14:11.000-03:00;;;4938055.73;bank_transfer;
2026-04-25T12:14:28.000-03:00;155622068083;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-04-25T12:14:28.000-03:00;;;4944516.73;bank_transfer;
2026-04-25T12:15:08.000-03:00;156381957100;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-04-25T12:15:08.000-03:00;;;4957438.73;bank_transfer;
2026-04-25T12:15:14.000-03:00;155622306751;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:15:14.000-03:00;;;4963899.73;account_money;
2026-04-25T12:24:36.000-03:00;155623827035;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:24:36.000-03:00;;;4970360.73;account_money;
2026-04-25T12:26:54.000-03:00;155624173203;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-25T12:26:54.000-03:00;;;4983282.73;account_money;
2026-04-25T12:30:05.000-03:00;156384366010;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-04-25T12:30:05.000-03:00;;;4996204.73;bank_transfer;
2026-04-25T12:47:23.000-03:00;155627612797;payment;12425.00;0.00;12500.00;0.00;-75.00;cvu;2026-04-25T12:47:23.000-03:00;;;5008629.73;bank_transfer;
2026-04-25T12:53:24.000-03:00;156388197498;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:53:24.000-03:00;;;5015090.73;account_money;
2026-04-25T12:54:15.000-03:00;155628712505;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T12:54:15.000-03:00;;;5021551.73;account_money;
2026-04-25T12:57:09.000-03:00;155629149387;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T12:57:09.000-03:00;;;5027515.73;account_money;
2026-04-25T13:01:11.000-03:00;156389465028;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-25T13:01:11.000-03:00;;;5040437.73;account_money;
2026-04-25T13:05:47.000-03:00;155630531257;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T13:05:47.000-03:00;;;5046898.73;account_money;
2026-04-25T13:06:41.000-03:00;156390313658;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T13:06:41.000-03:00;;;5053359.73;account_money;
2026-04-25T13:10:06.000-03:00;155631236721;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-04-25T13:10:06.000-03:00;;;5065287.73;account_money;
2026-04-25T13:13:50.000-03:00;155631777289;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:13:50.000-03:00;;;5071251.73;account_money;
2026-04-25T13:15:27.000-03:00;156391747098;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T13:15:27.000-03:00;;;5077712.73;account_money;
2026-04-25T13:17:54.000-03:00;156392130854;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-04-25T13:17:54.000-03:00;;;5084670.73;account_money;
2026-04-25T13:25:39.000-03:00;156393243816;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-04-25T13:25:39.000-03:00;;;5096598.73;account_money;
2026-04-25T13:26:31.000-03:00;156393381576;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:26:31.000-03:00;;;5102562.73;account_money;
2026-04-25T13:30:10.000-03:00;155634291003;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-04-25T13:30:10.000-03:00;;;5108526.73;bank_transfer;
2026-04-25T13:31:55.000-03:00;155634453895;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:31:55.000-03:00;;;5114490.73;account_money;
2026-04-25T13:33:46.000-03:00;155634755631;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:33:46.000-03:00;;;5120454.73;account_money;
2026-04-25T13:45:45.000-03:00;156396223798;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:45:45.000-03:00;;;5126418.73;account_money;
2026-04-25T13:52:14.000-03:00;156397101946;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T13:52:14.000-03:00;;;5132382.73;account_money;
2026-04-25T13:55:16.000-03:00;156397684416;payment;119280.00;0.00;120000.00;0.00;-720.00;available_money;2026-04-25T13:55:16.000-03:00;;;5251662.73;account_money;
2026-04-25T13:59:22.000-03:00;156398141290;payment;196812.00;0.00;198000.00;0.00;-1188.00;available_money;2026-04-25T13:59:22.000-03:00;;;5448474.73;account_money;
2026-04-25T14:06:43.000-03:00;155639473459;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T14:06:43.000-03:00;;;5454438.73;account_money;
2026-04-25T14:07:42.000-03:00;156399327286;payment;188860.00;0.00;190000.00;0.00;-1140.00;available_money;2026-04-25T14:07:42.000-03:00;;;5643298.73;account_money;
2026-04-25T14:41:55.000-03:00;156403886852;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-25T14:41:55.000-03:00;;;5649262.73;account_money;
2026-04-25T14:47:09.000-03:00;155644918103;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-25T14:47:09.000-03:00;;;5655723.73;account_money;
2026-04-26T21:38:07.000-03:00;156571546338;payment;99400.00;0.00;100000.00;0.00;-600.00;available_money;2026-04-26T21:38:07.000-03:00;;;5755123.73;account_money;
2026-04-27T09:13:30.000-03:00;155854864697;reserve_for_payout;0.00;1470000.00;-1470000.00;0.00;0.00;available_money;2026-04-27T09:13:30.000-03:00;;;4285123.73;;
2026-04-27T09:13:32.000-03:00;155854864697;reserve_for_payout;1470000.00;0.00;1470000.00;0.00;0.00;available_money;2026-04-27T09:13:32.000-03:00;;;5755123.73;;
2026-04-27T09:13:32.000-03:00;155854864697;payout;0.00;1470000.00;-1470000.00;0.00;0.00;available_money;2026-04-27T09:13:32.000-03:00;;;4285123.73;;
2026-04-27T09:14:33.000-03:00;156616000328;reserve_for_payout;0.00;360000.00;-360000.00;0.00;0.00;available_money;2026-04-27T09:14:33.000-03:00;;;3925123.73;;
2026-04-27T09:14:35.000-03:00;156616000328;reserve_for_payout;360000.00;0.00;360000.00;0.00;0.00;available_money;2026-04-27T09:14:35.000-03:00;;;4285123.73;;
2026-04-27T09:14:35.000-03:00;156616000328;payout;0.00;360000.00;-360000.00;0.00;0.00;available_money;2026-04-27T09:14:35.000-03:00;;;3925123.73;;
2026-04-27T09:16:32.000-03:00;155855023123;reserve_for_payout;0.00;1337980.00;-1337980.00;0.00;0.00;available_money;2026-04-27T09:16:32.000-03:00;;;2587143.73;;
2026-04-27T09:16:35.000-03:00;155855023123;reserve_for_payout;1337980.00;0.00;1337980.00;0.00;0.00;available_money;2026-04-27T09:16:35.000-03:00;;;3925123.73;;
2026-04-27T09:16:35.000-03:00;155855023123;payout;0.00;1337980.00;-1330000.00;0.00;-7980.00;available_money;2026-04-27T09:16:35.000-03:00;;;2587143.73;;
2026-04-27T09:51:24.000-03:00;155859375563;reserve_for_payment;0.00;90040.77;-90040.77;0.00;0.00;available_money;2026-04-27T09:51:24.000-03:00;Mercado Pago;QR;2497102.96;account_money;
2026-04-27T09:51:24.000-03:00;155859375563;reserve_for_payment;90040.77;0.00;90040.77;0.00;0.00;available_money;2026-04-27T09:51:24.000-03:00;Mercado Pago;QR;2587143.73;account_money;
2026-04-27T09:51:24.000-03:00;155859375563;payment;0.00;90040.77;-89503.75;0.00;-537.02;available_money;2026-04-27T09:51:24.000-03:00;Mercado Pago;QR;2497102.96;account_money;
2026-04-27T13:01:48.000-03:00;155886582955;reserve_for_payout;0.00;20000.00;-20000.00;0.00;0.00;available_money;2026-04-27T13:01:48.000-03:00;;;2477102.96;;
2026-04-27T13:01:50.000-03:00;155886582955;reserve_for_payout;20000.00;0.00;20000.00;0.00;0.00;available_money;2026-04-27T13:01:50.000-03:00;;;2497102.96;;
2026-04-27T13:01:50.000-03:00;155886582955;payout;0.00;20000.00;-20000.00;0.00;0.00;available_money;2026-04-27T13:01:50.000-03:00;;;2477102.96;;
2026-04-27T19:35:57.000-03:00;155942259247;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-27T19:35:57.000-03:00;;;2483563.96;account_money;
2026-04-27T20:42:20.000-03:00;156712660042;payment;139160.00;0.00;140000.00;0.00;-840.00;cvu;2026-04-27T20:42:20.000-03:00;;;2622723.96;bank_transfer;
2026-04-28T07:58:00.000-03:00;155994222499;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T07:58:00.000-03:00;;;2629184.96;account_money;
2026-04-28T08:15:03.000-03:00;155995604599;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-28T08:15:03.000-03:00;;;2642106.96;account_money;
2026-04-28T08:16:06.000-03:00;156757316474;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T08:16:06.000-03:00;;;2648567.96;account_money;
2026-04-28T08:30:05.000-03:00;156758518762;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-04-28T08:30:05.000-03:00;;;2655028.96;bank_transfer;
2026-04-28T08:32:07.000-03:00;155997036843;payment;5964.00;0.00;6000.00;0.00;-36.00;consumer_credits;2026-04-28T08:32:07.000-03:00;;;2660992.96;digital_currency;
2026-04-28T08:39:49.000-03:00;156759360416;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T08:39:49.000-03:00;;;2667453.96;account_money;
2026-04-28T09:01:19.000-03:00;155999710013;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-28T09:01:19.000-03:00;;;2680375.96;account_money;
2026-04-28T10:00:35.000-03:00;156768294740;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T10:00:35.000-03:00;;;2686836.96;account_money;
2026-04-28T10:10:42.000-03:00;156769591182;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-28T10:10:42.000-03:00;;;2699758.96;account_money;
2026-04-28T10:12:38.000-03:00;156769768056;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-04-28T10:12:38.000-03:00;;;2712680.96;account_money;
2026-04-28T10:12:58.000-03:00;156769940272;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T10:12:58.000-03:00;;;2719141.96;account_money;
2026-04-28T10:30:14.000-03:00;156772143160;payment;12922.00;0.00;13000.00;0.00;-78.00;debin_transfer;2026-04-28T10:30:14.000-03:00;;;2732063.96;bank_transfer;
2026-04-28T10:31:11.000-03:00;156010405701;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T10:31:11.000-03:00;;;2738524.96;account_money;
2026-04-28T10:37:45.000-03:00;156773135250;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T10:37:45.000-03:00;;;2744985.96;account_money;
2026-04-28T11:20:56.000-03:00;156779268482;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T11:20:56.000-03:00;;;2751446.96;account_money;
2026-04-28T11:30:51.000-03:00;156780654774;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T11:30:51.000-03:00;;;2757410.96;account_money;
2026-04-28T11:57:01.000-03:00;156022789641;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-04-28T11:57:01.000-03:00;;;2769338.96;account_money;
2026-04-28T12:00:46.000-03:00;156023414781;payment;5467.00;0.00;5500.00;0.00;-33.00;available_money;2026-04-28T12:00:46.000-03:00;;;2774805.96;account_money;
2026-04-28T12:14:57.000-03:00;156787878662;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T12:14:57.000-03:00;;;2780769.96;account_money;
2026-04-28T12:17:02.000-03:00;156788155376;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T12:17:02.000-03:00;;;2786733.96;account_money;
2026-04-28T13:19:22.000-03:00;156798287400;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T13:19:22.000-03:00;;;2792697.96;account_money;
2026-04-28T13:20:35.000-03:00;156036670387;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T13:20:35.000-03:00;;;2798661.96;account_money;
2026-04-28T13:32:39.000-03:00;156038451577;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T13:32:39.000-03:00;;;2804625.96;account_money;
2026-04-28T13:43:13.000-03:00;156802007936;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-04-28T13:43:13.000-03:00;;;2810589.96;bank_transfer;
2026-04-28T13:45:08.000-03:00;156802313720;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-04-28T13:45:08.000-03:00;;;2816553.96;account_money;
2026-04-28T14:24:32.000-03:00;156045578659;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-28T14:24:32.000-03:00;;;2823014.96;account_money;
2026-04-28T17:19:28.000-03:00;156067547791;payment;35784.00;0.00;36000.00;0.00;-216.00;cvu;2026-04-28T17:19:28.000-03:00;;;2858798.96;bank_transfer;
2026-04-28T20:41:13.000-03:00;156097019301;reserve_for_payout;0.00;638482.04;-638482.04;0.00;0.00;available_money;2026-04-28T20:41:13.000-03:00;;;2220316.92;;
2026-04-28T20:41:16.000-03:00;156097019301;reserve_for_payout;638482.04;0.00;638482.04;0.00;0.00;available_money;2026-04-28T20:41:16.000-03:00;;;2858798.96;;
2026-04-28T20:41:16.000-03:00;156097019301;payout;0.00;638482.04;-634674.00;0.00;-3808.04;available_money;2026-04-28T20:41:16.000-03:00;;;2220316.92;;
2026-04-29T09:26:06.000-03:00;156913174418;payment;35784.00;0.00;36000.00;0.00;-216.00;available_money;2026-04-29T09:26:06.000-03:00;;;2256100.92;account_money;
2026-04-29T12:00:58.000-03:00;156171748247;payment;193830.00;0.00;195000.00;0.00;-1170.00;available_money;2026-04-29T12:00:58.000-03:00;;;2449930.92;account_money;
2026-04-29T18:08:59.000-03:00;156986277980;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-04-29T18:08:59.000-03:00;;;2456888.92;account_money;
2026-04-30T09:26:13.000-03:00;156303072945;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-04-30T09:26:13.000-03:00;;;2463349.92;account_money;
