DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-06-02T12:49:47.000-03:00;161370259341;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-02T12:49:47.000-03:00;;;3214477.75;account_money;
2026-06-02T13:10:08.000-03:00;161373676019;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-02T13:10:08.000-03:00;;;3220441.75;account_money;
2026-06-02T13:28:57.000-03:00;161376873283;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-02T13:28:57.000-03:00;;;3226902.75;account_money;
2026-06-02T13:41:15.000-03:00;161378645845;payment;149100.00;0.00;150000.00;0.00;-900.00;available_money;2026-06-02T13:41:15.000-03:00;;;3376002.75;account_money;
2026-06-02T15:36:31.000-03:00;161394724139;payment;35784.00;0.00;36000.00;0.00;-216.00;cvu;2026-06-02T15:36:31.000-03:00;;;3411786.75;bank_transfer;
2026-06-02T15:42:46.000-03:00;161395407557;payment;7455.00;0.00;7500.00;0.00;-45.00;available_money;2026-06-02T15:42:46.000-03:00;;;3419241.75;account_money;
2026-06-02T19:38:33.000-03:00;161433790525;payment;232596.00;0.00;234000.00;0.00;-1404.00;available_money;2026-06-02T19:38:33.000-03:00;;;3651837.75;account_money;
2026-06-02T20:34:58.000-03:00;161442805071;payment;98406.00;0.00;99000.00;0.00;-594.00;available_money;2026-06-02T20:34:58.000-03:00;;;3750243.75;account_money;
2026-06-03T01:26:05.000-03:00;1744684183009;asset_management;1652.21;0.00;1652.21;0.00;0.00;available_money;2026-06-03T01:26:05.000-03:00;;;3751895.96;;
2026-06-03T12:13:41.000-03:00;161522047131;payment;13916.00;0.00;14000.00;0.00;-84.00;cvu;2026-06-03T12:13:41.000-03:00;;;3765811.96;bank_transfer;
2026-06-03T12:17:39.000-03:00;161522759817;payment;5964.00;0.00;6000.00;0.00;-36.00;consumer_credits;2026-06-03T12:17:39.000-03:00;;;3771775.96;digital_currency;
2026-06-03T13:03:14.000-03:00;161531297479;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-06-03T13:03:14.000-03:00;;;3791158.96;account_money;
2026-06-03T13:13:17.000-03:00;161531175907;reserve_for_payout;0.00;58572.18;-58572.18;0.00;0.00;available_money;2026-06-03T13:13:17.000-03:00;;;3732586.78;;
2026-06-03T13:13:17.000-03:00;161531175907;reserve_for_payout;58572.18;0.00;58572.18;0.00;0.00;available_money;2026-06-03T13:13:17.000-03:00;;;3791158.96;;
2026-06-03T13:13:17.000-03:00;161531175907;payout;0.00;58572.18;-58222.84;0.00;-349.34;available_money;2026-06-03T13:13:17.000-03:00;;;3732586.78;;
2026-06-03T21:01:17.000-03:00;162406233524;payment;198800.00;0.00;200000.00;0.00;-1200.00;available_money;2026-06-03T21:01:17.000-03:00;;;3931386.78;account_money;
2026-06-04T04:37:05.000-03:00;1744770541978;asset_management;1785.12;0.00;1785.12;0.00;0.00;available_money;2026-06-04T04:37:05.000-03:00;;;3933171.90;;
2026-06-04T08:43:37.000-03:00;162452520568;reserve_for_payout;0.00;588458.10;-588458.10;0.00;0.00;available_money;2026-06-04T08:43:37.000-03:00;;;3344713.80;;
2026-06-04T08:43:38.000-03:00;162452520568;reserve_for_payout;588458.10;0.00;588458.10;0.00;0.00;available_money;2026-06-04T08:43:38.000-03:00;;;3933171.90;;
2026-06-04T08:43:38.000-03:00;162452520568;payout;0.00;588458.10;-584948.41;0.00;-3509.69;available_money;2026-06-04T08:43:38.000-03:00;;;3344713.80;;
2026-06-04T10:44:32.000-03:00;161670322805;payment;229614.00;0.00;231000.00;0.00;-1386.00;available_money;2026-06-04T10:44:32.000-03:00;;;3574327.80;account_money;
2026-06-04T12:11:26.000-03:00;162482621824;payment;13916.00;0.00;14000.00;0.00;-84.00;available_money;2026-06-04T12:11:26.000-03:00;;;3588243.80;account_money;
2026-06-04T15:10:35.000-03:00;161712669309;payment;27832.00;0.00;28000.00;0.00;-168.00;available_money;2026-06-04T15:10:35.000-03:00;;;3616075.80;account_money;
2026-06-04T21:56:55.000-03:00;162572753280;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-06-04T21:56:55.000-03:00;;;3623033.80;account_money;
2026-06-05T05:31:41.000-03:00;1744834149355;asset_management;1713.71;0.00;1713.71;0.00;0.00;available_money;2026-06-05T05:31:41.000-03:00;;;3624747.51;;
2026-06-05T09:07:59.000-03:00;162615093314;reserve_for_payout;0.00;500.00;-500.00;0.00;0.00;available_money;2026-06-05T09:07:59.000-03:00;;;3624247.51;;
2026-06-05T09:08:00.000-03:00;162615093314;reserve_for_payout;500.00;0.00;500.00;0.00;0.00;available_money;2026-06-05T09:08:00.000-03:00;;;3624747.51;;
2026-06-05T09:08:00.000-03:00;162615093314;payout;0.00;500.00;-500.00;0.00;0.00;available_money;2026-06-05T09:08:00.000-03:00;;;3624247.51;;
2026-06-05T09:10:11.000-03:00;162616031010;reserve_for_payout;0.00;503.00;-503.00;0.00;0.00;available_money;2026-06-05T09:10:11.000-03:00;;;3623744.51;;
2026-06-05T09:10:11.000-03:00;162616031010;reserve_for_payout;503.00;0.00;503.00;0.00;0.00;available_money;2026-06-05T09:10:11.000-03:00;;;3624247.51;;
2026-06-05T09:10:11.000-03:00;162616031010;payout;0.00;503.00;-500.00;0.00;-3.00;available_money;2026-06-05T09:10:11.000-03:00;;;3623744.51;;
2026-06-06T07:51:18.000-03:00;161991550433;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T07:51:18.000-03:00;;;3630205.51;account_money;
2026-06-06T07:59:46.000-03:00;161992032269;payment;59640.00;0.00;60000.00;0.00;-360.00;available_money;2026-06-06T07:59:46.000-03:00;;;3689845.51;account_money;
2026-06-06T08:14:24.000-03:00;162792644322;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T08:14:24.000-03:00;;;3696306.51;account_money;
2026-06-06T08:19:25.000-03:00;161993055099;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T08:19:25.000-03:00;;;3709228.51;account_money;
2026-06-06T08:30:24.000-03:00;162793610442;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T08:30:24.000-03:00;;;3722150.51;account_money;
2026-06-06T08:30:42.000-03:00;162793497578;payment;3479.00;0.00;3500.00;0.00;-21.00;cvu;2026-06-06T08:30:42.000-03:00;;;3725629.51;bank_transfer;
2026-06-06T08:44:29.000-03:00;162794744442;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-06-06T08:44:29.000-03:00;;;3738551.51;bank_transfer;
2026-06-06T08:47:01.000-03:00;161995222115;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T08:47:01.000-03:00;;;3751473.51;account_money;
